event_id,dataset_role,scenario,step,state,has_output,fresh_selected,invalidated,complete,suffix_revalidated,suffix_hard_valid,guard_raw_revalidated,raw_validation_attempted,original_candidate_identity,original_path_digest,output_path_digest,suffix_point_count,fallback_kind,evaluator_collision_horizon_m,lifecycle_collision_horizon_m,reason
V2E02,PILOT_SEEN_DEVELOPMENT_DATA,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_566ca04653498df1,566ca04653498df1,87a0e86e92186d8d,93,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
V2E03,PILOT_SEEN_DEVELOPMENT_DATA,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_0e80da04fd67df6e,0e80da04fd67df6e,0e80da04fd67df6e,185,NONE,5.4615996375110036,5.4615996375110036,FRESH_HARD_VALID_P3_M1
V2E03,PILOT_SEEN_DEVELOPMENT_DATA,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_0e80da04fd67df6e,0e80da04fd67df6e,9537b08d95b66b0f,92,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
V2E03,PILOT_SEEN_DEVELOPMENT_DATA,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_0e80da04fd67df6e,0e80da04fd67df6e,9537b08d95b66b0f,92,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
V2E03,PILOT_SEEN_DEVELOPMENT_DATA,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_0e80da04fd67df6e,0e80da04fd67df6e,9537b08d95b66b0f,92,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
V2E03,PILOT_SEEN_DEVELOPMENT_DATA,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_0e80da04fd67df6e,0e80da04fd67df6e,9537b08d95b66b0f,92,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
V2E03,PILOT_SEEN_DEVELOPMENT_DATA,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_0e80da04fd67df6e,0e80da04fd67df6e,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
V2E03,PILOT_SEEN_DEVELOPMENT_DATA,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_0e80da04fd67df6e,0e80da04fd67df6e,0e80da04fd67df6e,185,NONE,5.4615996375110036,5.4615996375110036,FRESH_HARD_VALID_P3_M1
V2E03,PILOT_SEEN_DEVELOPMENT_DATA,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_0e80da04fd67df6e,0e80da04fd67df6e,9537b08d95b66b0f,92,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
V2E04,PILOT_SEEN_DEVELOPMENT_DATA,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
V2E05,PILOT_SEEN_DEVELOPMENT_DATA,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
V2E06,PILOT_SEEN_DEVELOPMENT_DATA,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
V2E07,PILOT_SEEN_DEVELOPMENT_DATA,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_8dd7ec9d69ccda2b,8dd7ec9d69ccda2b,8dd7ec9d69ccda2b,61,NONE,5.3893721981319533,5.3893721981319533,FRESH_HARD_VALID_P3_M1
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_8dd7ec9d69ccda2b,8dd7ec9d69ccda2b,8dd7ec9d69ccda2b,61,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_8dd7ec9d69ccda2b,8dd7ec9d69ccda2b,8dd7ec9d69ccda2b,61,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_8dd7ec9d69ccda2b,8dd7ec9d69ccda2b,8dd7ec9d69ccda2b,61,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_8dd7ec9d69ccda2b,8dd7ec9d69ccda2b,8dd7ec9d69ccda2b,61,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_8dd7ec9d69ccda2b,8dd7ec9d69ccda2b,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_8dd7ec9d69ccda2b,8dd7ec9d69ccda2b,8dd7ec9d69ccda2b,61,NONE,5.3893721981319533,5.3893721981319533,FRESH_HARD_VALID_P3_M1
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_8dd7ec9d69ccda2b,8dd7ec9d69ccda2b,8dd7ec9d69ccda2b,61,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
V2E09,PILOT_SEEN_DEVELOPMENT_DATA,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
DVE001,DEVELOPMENT,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_70f836b083f7b199,70f836b083f7b199,70f836b083f7b199,28,NONE,4.2202011282665719,5.7460838628562865,FRESH_HARD_VALID_P3_M1
DVE001,DEVELOPMENT,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_70f836b083f7b199,70f836b083f7b199,70f836b083f7b199,28,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
DVE001,DEVELOPMENT,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_70f836b083f7b199,70f836b083f7b199,70f836b083f7b199,28,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
DVE001,DEVELOPMENT,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_70f836b083f7b199,70f836b083f7b199,70f836b083f7b199,28,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE001,DEVELOPMENT,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_70f836b083f7b199,70f836b083f7b199,57b5619d3ee4de72,27,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE001,DEVELOPMENT,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_70f836b083f7b199,70f836b083f7b199,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
DVE001,DEVELOPMENT,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_70f836b083f7b199,70f836b083f7b199,70f836b083f7b199,28,NONE,4.2202011282665719,5.7460838628562865,FRESH_HARD_VALID_P3_M1
DVE001,DEVELOPMENT,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_70f836b083f7b199,70f836b083f7b199,70f836b083f7b199,28,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
DVE002,DEVELOPMENT,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
DVE003,DEVELOPMENT,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_a56c17ecf1766dd9,a56c17ecf1766dd9,a56c17ecf1766dd9,98,NONE,5.955784459744204,6.1765546902456654,FRESH_HARD_VALID_P3_M1
DVE003,DEVELOPMENT,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_a56c17ecf1766dd9,a56c17ecf1766dd9,2e769497f829aa4c,92,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
DVE003,DEVELOPMENT,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_a56c17ecf1766dd9,a56c17ecf1766dd9,2e769497f829aa4c,92,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
DVE003,DEVELOPMENT,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_a56c17ecf1766dd9,a56c17ecf1766dd9,2e769497f829aa4c,92,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE003,DEVELOPMENT,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_a56c17ecf1766dd9,a56c17ecf1766dd9,38fa378af9d167f0,93,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE003,DEVELOPMENT,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_a56c17ecf1766dd9,a56c17ecf1766dd9,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
DVE003,DEVELOPMENT,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_a56c17ecf1766dd9,a56c17ecf1766dd9,a56c17ecf1766dd9,98,NONE,5.955784459744204,6.1765546902456654,FRESH_HARD_VALID_P3_M1
DVE003,DEVELOPMENT,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_a56c17ecf1766dd9,a56c17ecf1766dd9,2e769497f829aa4c,92,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
DVE004,DEVELOPMENT,CONTINUATION,FRESH,IDLE,0,0,0,0,0,0,0,1,NONE,NONE,NONE,0,NONE,1.898893241137757,5.108793060274424,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE005,DEVELOPMENT,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
DVE006,DEVELOPMENT,CONTINUATION,FRESH,IDLE,0,0,0,0,0,0,0,1,NONE,NONE,NONE,0,NONE,3.0288505207419707,5.5973453194605307,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE007,DEVELOPMENT,CONTINUATION,FRESH,IDLE,0,0,0,0,0,0,0,1,NONE,NONE,NONE,0,NONE,2.4976782372312876,5.1940341100935603,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE008,DEVELOPMENT,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
DVE009,DEVELOPMENT,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
DVE010,DEVELOPMENT,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
DVE011,DEVELOPMENT,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
DVE012,DEVELOPMENT,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_c9592fe79d4433fa,c9592fe79d4433fa,c9592fe79d4433fa,60,NONE,5.1730645218594828,5.1730645218594828,FRESH_HARD_VALID_P3_M1
DVE012,DEVELOPMENT,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_c9592fe79d4433fa,c9592fe79d4433fa,c9592fe79d4433fa,60,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
DVE012,DEVELOPMENT,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_c9592fe79d4433fa,c9592fe79d4433fa,c9592fe79d4433fa,60,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE012,DEVELOPMENT,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_c9592fe79d4433fa,c9592fe79d4433fa,c9592fe79d4433fa,60,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE012,DEVELOPMENT,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_c9592fe79d4433fa,c9592fe79d4433fa,c9592fe79d4433fa,60,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE012,DEVELOPMENT,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_c9592fe79d4433fa,c9592fe79d4433fa,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
DVE012,DEVELOPMENT,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_c9592fe79d4433fa,c9592fe79d4433fa,c9592fe79d4433fa,60,NONE,5.1730645218594828,5.1730645218594828,FRESH_HARD_VALID_P3_M1
DVE012,DEVELOPMENT,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_c9592fe79d4433fa,c9592fe79d4433fa,c9592fe79d4433fa,60,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
DVE013,DEVELOPMENT,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
DVE014,DEVELOPMENT,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_688f323ac5b5281a,688f323ac5b5281a,688f323ac5b5281a,95,NONE,5.1754810768159043,5.1754810768159043,FRESH_HARD_VALID_P3_M1
DVE014,DEVELOPMENT,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_688f323ac5b5281a,688f323ac5b5281a,00691c50c99a112f,93,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
DVE014,DEVELOPMENT,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_688f323ac5b5281a,688f323ac5b5281a,00691c50c99a112f,93,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE014,DEVELOPMENT,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_688f323ac5b5281a,688f323ac5b5281a,00691c50c99a112f,93,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE014,DEVELOPMENT,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_688f323ac5b5281a,688f323ac5b5281a,00691c50c99a112f,93,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE014,DEVELOPMENT,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_688f323ac5b5281a,688f323ac5b5281a,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
DVE014,DEVELOPMENT,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_688f323ac5b5281a,688f323ac5b5281a,688f323ac5b5281a,95,NONE,5.1754810768159043,5.1754810768159043,FRESH_HARD_VALID_P3_M1
DVE014,DEVELOPMENT,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_688f323ac5b5281a,688f323ac5b5281a,00691c50c99a112f,93,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
DVE015,DEVELOPMENT,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_cebf7cd727e69b5b,cebf7cd727e69b5b,cebf7cd727e69b5b,60,NONE,5.2201512649553461,5.2201512649553461,FRESH_HARD_VALID_P3_M1
