event_id,dataset_role,repeat,evaluation_wall_us,gqsc_generation_us,exact_validation_us,final_ranking_us,lifecycle_us,fallback_us,callback_total_us,pair_proxy_count,reconstruction_count,validator_count,outcome
V2E04,PILOT_SEEN_DEVELOPMENT_DATA,3,13076.385,8043.5779999999995,5003.9939999999997,0.29099999999999998,0,42755.008999999998,55833.216,128,12,12,NO_SAFE_PATH
V2E04,PILOT_SEEN_DEVELOPMENT_DATA,4,13047.349,8058.9389999999994,4960.1140000000005,0.23100000000000001,0,42751.875,55801.197999999997,128,12,12,NO_SAFE_PATH
V2E04,PILOT_SEEN_DEVELOPMENT_DATA,5,13048.173000000001,8050.148000000001,4969.3409999999994,0.219,0,42717.910000000003,55767.714999999997,128,12,12,NO_SAFE_PATH
V2E04,PILOT_SEEN_DEVELOPMENT_DATA,6,13048.338,8068.7530000000006,4951.8130000000001,0.27500000000000002,0,42917.964,55968.214,128,12,12,NO_SAFE_PATH
V2E05,PILOT_SEEN_DEVELOPMENT_DATA,0,6435.7190000000001,4628.5330000000004,1779.0649999999998,0.17299999999999999,0,9720.8539999999994,16158.022000000001,128,12,12,NO_SAFE_PATH
V2E05,PILOT_SEEN_DEVELOPMENT_DATA,1,6406.6499999999996,4601.5409999999993,1777.5450000000001,0.16700000000000001,0,9715.8060000000005,16124.083000000001,128,12,12,NO_SAFE_PATH
V2E05,PILOT_SEEN_DEVELOPMENT_DATA,2,6414.0550000000003,4611.2279999999992,1775.8140000000001,0.16700000000000001,0,9707.4429999999993,16123.049000000001,128,12,12,NO_SAFE_PATH
V2E05,PILOT_SEEN_DEVELOPMENT_DATA,3,6420.5749999999998,4610.1559999999999,1782.8829999999998,0.17799999999999999,0,9677.6530000000002,16099.661,128,12,12,NO_SAFE_PATH
V2E05,PILOT_SEEN_DEVELOPMENT_DATA,4,6439.6289999999999,4622.6809999999996,1790.27,0.17599999999999999,0,9729.7139999999999,16170.984,128,12,12,NO_SAFE_PATH
V2E05,PILOT_SEEN_DEVELOPMENT_DATA,5,6422.1679999999997,4627.6279999999997,1767.8709999999999,0.183,0,11257.433999999999,17681.310000000001,128,12,12,NO_SAFE_PATH
V2E05,PILOT_SEEN_DEVELOPMENT_DATA,6,9520.2880000000005,6891.329999999999,2595,0.45300000000000001,0,10160.422,19682.646000000001,128,12,12,NO_SAFE_PATH
V2E06,PILOT_SEEN_DEVELOPMENT_DATA,0,12036.953,7712.494999999999,4252.7730000000001,0.33500000000000002,0,24068.657999999999,36107.603999999999,128,12,12,NO_SAFE_PATH
V2E06,PILOT_SEEN_DEVELOPMENT_DATA,1,11884.503000000001,7583.1990000000005,4270.1539999999995,0.378,0,23871.182000000001,35757.534,128,12,12,NO_SAFE_PATH
V2E06,PILOT_SEEN_DEVELOPMENT_DATA,2,11923.198,7605.4659999999994,4286.3120000000008,0.36799999999999999,0,23840.105,35765.050000000003,128,12,12,NO_SAFE_PATH
V2E06,PILOT_SEEN_DEVELOPMENT_DATA,3,11842.875,7552.9699999999993,4259.9650000000011,0.378,0,23829.48,35673.913999999997,128,12,12,NO_SAFE_PATH
V2E06,PILOT_SEEN_DEVELOPMENT_DATA,4,11929.526,7561.0510000000013,4338.5179999999991,0.371,0,23952.617999999999,35883.724999999999,128,12,12,NO_SAFE_PATH
V2E06,PILOT_SEEN_DEVELOPMENT_DATA,5,11848.553,7514.8489999999993,4287.951,0.36599999999999999,0,23788.594000000001,35638.862999999998,128,12,12,NO_SAFE_PATH
V2E06,PILOT_SEEN_DEVELOPMENT_DATA,6,11819.977000000001,7494.5330000000004,4294.8869999999997,0.33900000000000002,0,23892.991000000002,35714.608,128,12,12,NO_SAFE_PATH
V2E07,PILOT_SEEN_DEVELOPMENT_DATA,0,14294.779,8701.7970000000005,5559.0629999999992,0.24199999999999999,0,25115.222000000002,39412,128,12,12,NO_SAFE_PATH
V2E07,PILOT_SEEN_DEVELOPMENT_DATA,1,14328.263999999999,8738.1820000000007,5560.9470000000001,0.312,0,25111.710999999999,39442.067999999999,128,12,12,NO_SAFE_PATH
V2E07,PILOT_SEEN_DEVELOPMENT_DATA,2,14335.421,8729.219000000001,5575.8220000000001,0.309,0,25026.808000000001,39364.205999999998,128,12,12,NO_SAFE_PATH
V2E07,PILOT_SEEN_DEVELOPMENT_DATA,3,14326.884,8747.7340000000004,5525.8349999999991,0.186,0,25042.234,39371.021999999997,128,12,12,NO_SAFE_PATH
V2E07,PILOT_SEEN_DEVELOPMENT_DATA,4,14303.966,8723.7020000000011,5549.6170000000002,0.22800000000000001,0,25109.196,39414.758999999998,128,12,12,NO_SAFE_PATH
V2E07,PILOT_SEEN_DEVELOPMENT_DATA,5,14296.043,8731.7850000000017,5535.5609999999997,0.25600000000000001,0,25109.557000000001,39407.370999999999,128,12,12,NO_SAFE_PATH
V2E07,PILOT_SEEN_DEVELOPMENT_DATA,6,14364.587,8745.976999999999,5589.0300000000007,0.32500000000000001,0,25239.439999999999,39605.957000000002,128,12,12,NO_SAFE_PATH
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,0,6499.1610000000001,3955.7620000000002,2512.1439999999993,4.516,387.41500000000002,0,6888.5770000000002,128,12,12,FRESH_SELECTED
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,1,6598.7979999999998,3952.0970000000002,2615.616,4.7039999999999997,390.50299999999999,0,6991.2950000000001,128,12,12,FRESH_SELECTED
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,2,6628.4859999999999,4002.3669999999997,2590.9290000000001,4.7210000000000001,392.06400000000002,0,7022.4799999999996,128,12,12,FRESH_SELECTED
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,3,7328.4549999999999,4659.7259999999997,2633.576,5.2729999999999997,383.41699999999997,0,7714.2449999999999,128,12,12,FRESH_SELECTED
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,4,6674.0690000000004,4015.9109999999996,2625.6450000000004,4.4299999999999997,384.14400000000001,0,7060.1559999999999,128,12,12,FRESH_SELECTED
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,5,6579.5969999999998,3974.9989999999993,2574.5310000000004,4.6879999999999997,394.892,0,6976.375,128,12,12,FRESH_SELECTED
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,6,6628.8280000000004,3993.1059999999989,2557.4070000000006,4.6550000000000002,396.26600000000002,0,7026.9750000000004,128,12,12,FRESH_SELECTED
V2E09,PILOT_SEEN_DEVELOPMENT_DATA,0,6910.3149999999996,4648.2579999999998,2234.3319999999999,0.17699999999999999,0,11080.011,17991.84,128,12,12,NO_SAFE_PATH
V2E09,PILOT_SEEN_DEVELOPMENT_DATA,1,6903.8019999999997,4672.3500000000013,2202.6599999999994,0.33400000000000002,0,10912.647999999999,17817.753000000001,128,12,12,NO_SAFE_PATH
V2E09,PILOT_SEEN_DEVELOPMENT_DATA,2,6906.9030000000002,4648.8749999999991,2230.5070000000005,0.16500000000000001,0,11009.474,17917.775000000001,128,12,12,NO_SAFE_PATH
V2E09,PILOT_SEEN_DEVELOPMENT_DATA,3,6900.9740000000002,4660.8690000000006,2212.1929999999993,0.17699999999999999,0,11001.534,17903.948,128,12,12,NO_SAFE_PATH
V2E09,PILOT_SEEN_DEVELOPMENT_DATA,4,6885.25,4640.4860000000008,2217.2889999999998,0.17299999999999999,0,11016.790999999999,17903.633999999998,128,12,12,NO_SAFE_PATH
V2E09,PILOT_SEEN_DEVELOPMENT_DATA,5,6925.2740000000003,4691.8040000000001,2206.7260000000001,0.20699999999999999,0,11001.045,17927.871999999999,128,12,12,NO_SAFE_PATH
V2E09,PILOT_SEEN_DEVELOPMENT_DATA,6,6887.6459999999997,4667.7069999999994,2193.3160000000003,0.218,0,10988.722,17877.679,128,12,12,NO_SAFE_PATH
DVE001,DEVELOPMENT,0,6167.4750000000004,4411.2179999999989,1723.9480000000001,4.7249999999999996,163.517,0,6333.3149999999996,128,12,12,FRESH_SELECTED
DVE001,DEVELOPMENT,1,6167.6980000000003,4462.1659999999993,1671.6560000000002,4.609,165.22,0,6335.1059999999998,128,12,12,FRESH_SELECTED
DVE001,DEVELOPMENT,2,6097.3230000000003,4417.0939999999991,1647.3460000000002,4.5999999999999996,164.066,0,6263.4380000000001,128,12,12,FRESH_SELECTED
DVE001,DEVELOPMENT,3,6209.9629999999997,4498.0210000000006,1679.944,4.6340000000000003,163.40899999999999,0,6375.4520000000002,128,12,12,FRESH_SELECTED
DVE001,DEVELOPMENT,4,6092.9660000000003,4398.5,1662.9729999999997,4.8650000000000002,163.88900000000001,0,6258.9009999999998,128,12,12,FRESH_SELECTED
DVE001,DEVELOPMENT,5,6102.9499999999998,4403.1820000000007,1667.395,4.6609999999999996,162.392,0,6267.4690000000001,128,12,12,FRESH_SELECTED
DVE001,DEVELOPMENT,6,6130.3680000000004,4427.8580000000002,1670.124,4.5339999999999998,171.75899999999999,0,6304.2160000000003,128,12,12,FRESH_SELECTED
DVE002,DEVELOPMENT,0,8320.3279999999995,5702.1799999999994,2588.9110000000001,0.307,0,13284.328,21606.260999999999,128,12,12,NO_SAFE_PATH
DVE002,DEVELOPMENT,1,8274.0609999999997,5619.2169999999996,2627.5800000000004,0.182,0,13305.530000000001,21581.362000000001,128,12,12,NO_SAFE_PATH
DVE002,DEVELOPMENT,2,8296.2659999999996,5644.0660000000007,2623.7880000000005,0.17699999999999999,0,13235.017,21532.719000000001,128,12,12,NO_SAFE_PATH
DVE002,DEVELOPMENT,3,8297.1970000000001,5660.6400000000003,2608.0949999999998,0.318,0,13225.204,21524.044999999998,128,12,12,NO_SAFE_PATH
DVE002,DEVELOPMENT,4,8273.9429999999993,5613.268,2633.4610000000002,0.17199999999999999,0,13215.26,21490.699000000001,128,12,12,NO_SAFE_PATH
DVE002,DEVELOPMENT,5,8273.7180000000008,5647.170000000001,2590.8249999999998,0.17799999999999999,0,13269.413,21544.756000000001,128,12,12,NO_SAFE_PATH
DVE002,DEVELOPMENT,6,8276.6820000000007,5641.6179999999986,2605.8160000000003,0.17100000000000001,0,13129.674000000001,21407.819,128,12,12,NO_SAFE_PATH
DVE003,DEVELOPMENT,0,11042.511,5762.3509999999997,5245.7140000000009,5.7949999999999999,594.16600000000005,0,11638.853999999999,128,12,12,FRESH_SELECTED
DVE003,DEVELOPMENT,1,11040.775,5763.6259999999993,5240.4409999999998,5.875,578.88199999999995,0,11621.530000000001,128,12,12,FRESH_SELECTED
DVE003,DEVELOPMENT,2,11114.165999999999,5773.0260000000007,5306.5819999999994,5.7779999999999996,564.51099999999997,0,11680.704,128,12,12,FRESH_SELECTED
DVE003,DEVELOPMENT,3,11063.142,5788.3099999999995,5240.9970000000003,6.0469999999999997,591.31700000000001,0,11656.653,128,12,12,FRESH_SELECTED
DVE003,DEVELOPMENT,4,11103.102999999999,5769.2690000000021,5300.347999999999,5.6900000000000004,575.82500000000005,0,11681.092000000001,128,12,12,FRESH_SELECTED
DVE003,DEVELOPMENT,5,11069.575999999999,5786.3109999999988,5250.2240000000011,5.7149999999999999,595.35299999999995,0,11667.003000000001,128,12,12,FRESH_SELECTED
DVE003,DEVELOPMENT,6,11076.906000000001,5772.8179999999984,5269.5870000000004,6.3410000000000002,566.93100000000004,0,11645.834999999999,128,12,12,FRESH_SELECTED
DVE004,DEVELOPMENT,0,11851.635,6532.5959999999995,5285.0760000000009,5.0810000000000004,1302.913,0,13157.579,128,12,12,FRESH_SELECTED
DVE004,DEVELOPMENT,1,11871.192999999999,6540.6739999999982,5296.3520000000017,5.3559999999999999,1271.4359999999999,0,13145.1,128,12,12,FRESH_SELECTED
DVE004,DEVELOPMENT,2,11867.907999999999,6509.9009999999998,5324.9470000000001,5.2679999999999998,1313.8589999999999,0,13184.358,128,12,12,FRESH_SELECTED
DVE004,DEVELOPMENT,3,11926.049999999999,6533.6930000000002,5358.2550000000001,5.516,1334.164,0,13262.805,128,12,12,FRESH_SELECTED
DVE004,DEVELOPMENT,4,11881.674999999999,6556.8689999999988,5290.4560000000001,5.2599999999999998,1314.5699999999999,0,13198.591,128,12,12,FRESH_SELECTED
DVE004,DEVELOPMENT,5,11867.286,6506.6249999999991,5326.514000000001,5.0049999999999999,1286.0809999999999,0,13155.896000000001,128,12,12,FRESH_SELECTED
DVE004,DEVELOPMENT,6,11820.013999999999,6487.826,5299.8709999999992,5.2190000000000003,1294.2750000000001,0,13116.777,128,12,12,FRESH_SELECTED
DVE005,DEVELOPMENT,0,6230.1459999999997,4631.4089999999997,1572.2860000000003,0.17499999999999999,0,9262.6239999999998,15494.262000000001,128,12,10,NO_SAFE_PATH
DVE005,DEVELOPMENT,1,6279.1580000000004,4664.5779999999995,1587.5899999999999,0.192,0,9279.2479999999996,15559.945,128,12,10,NO_SAFE_PATH
DVE005,DEVELOPMENT,2,6263.1260000000002,4646.1849999999995,1591.5270000000003,0.185,0,9229.0040000000008,15493.593000000001,128,12,10,NO_SAFE_PATH
DVE005,DEVELOPMENT,3,6251.5500000000002,4652.6909999999989,1572.9810000000002,0.16200000000000001,0,9338.4750000000004,15591.463,128,12,10,NO_SAFE_PATH
DVE005,DEVELOPMENT,4,6333.3530000000001,4722.8379999999997,1583.6089999999999,0.312,0,9325.3279999999995,15660.206,128,12,10,NO_SAFE_PATH
DVE005,DEVELOPMENT,5,6300.9070000000002,4673.2150000000001,1600.3649999999998,0.187,0,9207.4950000000008,15509.815000000001,128,12,10,NO_SAFE_PATH
DVE005,DEVELOPMENT,6,6258.1869999999999,4638.0820000000003,1595.0790000000002,0.17899999999999999,0,9311.3130000000001,15571.027,128,12,10,NO_SAFE_PATH
DVE006,DEVELOPMENT,0,19237.582999999999,9155.3640000000032,10045.084999999999,6.7919999999999998,1225.605,0,20466.183000000001,128,12,12,FRESH_SELECTED
DVE006,DEVELOPMENT,1,19159.764999999999,9136.5210000000006,9986.3860000000004,6.4029999999999996,1227.059,0,20389.376,128,12,12,FRESH_SELECTED
DVE006,DEVELOPMENT,2,19283.486000000001,9166.5539999999983,10081.246000000001,6.4500000000000002,1229.0260000000001,0,20515.072,128,12,12,FRESH_SELECTED
DVE006,DEVELOPMENT,3,19231.769,9151.5119999999988,10045.610000000001,6.0880000000000001,1221.3889999999999,0,20455.488000000001,128,12,12,FRESH_SELECTED
DVE006,DEVELOPMENT,4,19195.123,9148.0489999999991,10012.437,6.2939999999999996,1233.6179999999999,0,20431.181,128,12,12,FRESH_SELECTED
DVE006,DEVELOPMENT,5,19192.734,9147.0250000000015,10010.457999999999,6.6929999999999996,1222.7660000000001,0,20418.073,128,12,12,FRESH_SELECTED
DVE006,DEVELOPMENT,6,19109.220000000001,9114.1790000000001,9960.8909999999996,6.1619999999999999,1237.848,0,20349.748,128,12,12,FRESH_SELECTED
DVE007,DEVELOPMENT,0,8394.652,5050.4930000000004,3309.4259999999999,5.0899999999999999,604.81100000000004,0,9001.7360000000008,128,12,12,FRESH_SELECTED
DVE007,DEVELOPMENT,1,7843.5659999999998,5076.808,2733.6730000000002,4.3099999999999996,590.48199999999997,0,8436.1129999999994,128,12,12,FRESH_SELECTED
DVE007,DEVELOPMENT,2,7789.0829999999996,5031.2429999999995,2725.8380000000002,4.0309999999999997,616.03599999999994,0,8407.0429999999997,128,12,12,FRESH_SELECTED
DVE007,DEVELOPMENT,3,7782.0249999999996,5059.7479999999996,2689.7489999999998,4.3499999999999996,589.14499999999998,0,8373.2860000000001,128,12,12,FRESH_SELECTED
DVE007,DEVELOPMENT,4,7834.5200000000004,5076.2420000000002,2726.2550000000001,4.0960000000000001,601.71400000000006,0,8438.3359999999993,128,12,12,FRESH_SELECTED
DVE007,DEVELOPMENT,5,7782.5309999999999,5063.3419999999996,2685.308,4.492,591.92899999999997,0,8376.5110000000004,128,12,12,FRESH_SELECTED
DVE007,DEVELOPMENT,6,7764.4970000000003,5053.4339999999993,2678.9490000000001,4.0970000000000004,599.64400000000001,0,8366.1460000000006,128,12,12,FRESH_SELECTED
DVE008,DEVELOPMENT,0,13230.004999999999,8244.9629999999979,4954.8750000000009,0.36499999999999999,0,22975.927,36207.707999999999,128,12,12,NO_SAFE_PATH
DVE008,DEVELOPMENT,1,13210.606,8266.3049999999985,4915.5309999999999,0.189,0,22954.508999999998,36166.913999999997,128,12,12,NO_SAFE_PATH
DVE008,DEVELOPMENT,2,13225.335999999999,8248.1039999999994,4949.3829999999998,0.182,0,22322.904999999999,35549.982000000004,128,12,12,NO_SAFE_PATH
DVE008,DEVELOPMENT,3,13281.333000000001,8264.364999999998,4988.4399999999996,0.307,0,22942.059000000001,36225.108,128,12,12,NO_SAFE_PATH
DVE008,DEVELOPMENT,4,13238.696,8245.5130000000008,4964.1980000000003,0.17599999999999999,0,22916.447,36156.849000000002,128,12,12,NO_SAFE_PATH
DVE008,DEVELOPMENT,5,13318.559999999999,8295.5320000000011,4994.6139999999996,0.17899999999999999,0,23046.009999999998,36366.241000000002,128,12,12,NO_SAFE_PATH
DVE008,DEVELOPMENT,6,13252.571,8231.2530000000006,4991.5860000000002,0.33800000000000002,0,22988.381000000001,36242.635000000002,128,12,12,NO_SAFE_PATH
DVE009,DEVELOPMENT,0,12717.307000000001,7797.8760000000002,4888.1349999999993,0.16600000000000001,0,22231.472000000002,34950.379000000001,128,12,12,NO_SAFE_PATH
DVE009,DEVELOPMENT,1,12782.665999999999,7869.3600000000006,4883.1610000000001,0.17699999999999999,0,22177.666000000001,34962.108,128,12,12,NO_SAFE_PATH
DVE009,DEVELOPMENT,2,12713.672,7804.1360000000013,4880.2639999999992,0.20799999999999999,0,22166.09,34881.481,128,12,12,NO_SAFE_PATH
DVE009,DEVELOPMENT,3,12732.665999999999,7827.7430000000004,4875.4640000000009,0.17199999999999999,0,22297.844000000001,35032.190000000002,128,12,12,NO_SAFE_PATH
DVE009,DEVELOPMENT,4,12666.940000000001,7787.7490000000007,4844.851999999999,0.22,0,22229.798999999999,34898.599000000002,128,12,12,NO_SAFE_PATH
DVE009,DEVELOPMENT,5,12762.759,7798.9579999999996,4932.9070000000002,0.224,0,22254.012999999999,35018.830999999998,128,12,12,NO_SAFE_PATH
DVE009,DEVELOPMENT,6,12806.879999999999,7827.2610000000004,4944.384,0.40000000000000002,0,22434.528999999999,35243.805,128,12,12,NO_SAFE_PATH
DVE010,DEVELOPMENT,0,15357.874,9166.0680000000011,6161.1279999999997,0.313,0,27417.25,42776.923999999999,128,12,12,NO_SAFE_PATH
DVE010,DEVELOPMENT,1,15370.715,9189.4820000000018,6151.2689999999993,0.16900000000000001,0,27254.009999999998,42626.565999999999,128,12,12,NO_SAFE_PATH
DVE010,DEVELOPMENT,2,15453.593000000001,9235.2520000000022,6188.3349999999991,0.318,0,27189.093000000001,42644.514999999999,128,12,12,NO_SAFE_PATH
DVE010,DEVELOPMENT,3,15335.513999999999,9176.1139999999996,6129.576,0.41699999999999998,0,27394.476999999999,42732.400999999998,128,12,12,NO_SAFE_PATH
DVE010,DEVELOPMENT,4,15651.724,9139.7250000000004,6480.4959999999992,0.53400000000000003,0,27420.343000000001,43073.781999999999,128,12,12,NO_SAFE_PATH
DVE010,DEVELOPMENT,5,15433.050999999999,9157.8230000000021,6244.4769999999999,0.309,0,25558.794000000002,40993.832999999999,128,12,12,NO_SAFE_PATH
DVE010,DEVELOPMENT,6,15619.190000000001,9366.8320000000003,6216.5629999999992,0.33300000000000002,0,27452.633999999998,43074.114999999998,128,12,12,NO_SAFE_PATH
DVE011,DEVELOPMENT,0,16393.811000000002,9819.1529999999984,6539.9589999999998,0.33900000000000002,0,28866.242999999999,45261.817000000003,128,12,12,NO_SAFE_PATH
DVE011,DEVELOPMENT,1,15612.501,9313.1170000000002,6263.4279999999999,0.29299999999999998,0,28809.097000000002,44423.307999999997,128,12,12,NO_SAFE_PATH
DVE011,DEVELOPMENT,2,16442.931,9820.0439999999981,6586.0730000000003,0.308,0,28863.467000000001,45308.383000000002,128,12,12,NO_SAFE_PATH
DVE011,DEVELOPMENT,3,16330.787,9780.9510000000009,6514.2049999999999,0.35499999999999998,0,28893.77,45226.252999999997,128,12,12,NO_SAFE_PATH
DVE011,DEVELOPMENT,4,16353.416999999999,9708.3389999999981,6609.9150000000009,0.44700000000000001,0,28757.579000000002,45112.866999999998,128,12,12,NO_SAFE_PATH
DVE011,DEVELOPMENT,5,16329.332,9747.5720000000001,6547.5290000000005,0.20699999999999999,0,28912.357,45243.540000000001,128,12,12,NO_SAFE_PATH
DVE011,DEVELOPMENT,6,16535.197,9822.3790000000008,6677.8229999999994,0.42599999999999999,0,28777.558000000001,45314.620000000003,128,12,12,NO_SAFE_PATH
DVE012,DEVELOPMENT,0,9897.3140000000003,5180.7600000000002,4672.9709999999995,9.1359999999999992,354.80099999999999,0,10255.249,128,12,12,FRESH_SELECTED
DVE012,DEVELOPMENT,1,9803.732,5237.9089999999997,4527.8180000000002,6.7539999999999996,356.661,0,10163.007,128,12,12,FRESH_SELECTED
DVE012,DEVELOPMENT,2,9724.6939999999995,5138.7900000000009,4550.7439999999997,6.4130000000000003,346.14100000000002,0,10072.782999999999,128,12,12,FRESH_SELECTED
DVE012,DEVELOPMENT,3,9672.848,5111.3980000000001,4527.7569999999996,6.3710000000000004,350.39699999999999,0,10025.120999999999,128,12,12,FRESH_SELECTED
DVE012,DEVELOPMENT,4,9696.5679999999993,5093.0420000000004,4569.3720000000003,6.5899999999999999,343.11500000000001,0,10041.495999999999,128,12,12,FRESH_SELECTED
DVE012,DEVELOPMENT,5,9694.1830000000009,5102.2809999999981,4557.5460000000012,6.0179999999999998,352.16000000000003,0,10048.387000000001,128,12,12,FRESH_SELECTED
DVE012,DEVELOPMENT,6,9690.1560000000009,5134.2889999999998,4521.9250000000002,6.1980000000000004,351.995,0,10044.045,128,12,12,FRESH_SELECTED
DVE013,DEVELOPMENT,0,13060.781000000001,8151.875,4877.8410000000003,0.221,0,22617.630000000001,35679.991000000002,128,12,12,NO_SAFE_PATH
DVE013,DEVELOPMENT,1,13013.638000000001,8125.1080000000002,4858.1039999999994,0.17799999999999999,0,22583.093000000001,35598.428,128,12,12,NO_SAFE_PATH
DVE013,DEVELOPMENT,2,13055.208000000001,8138.6239999999998,4886.2820000000002,0.17599999999999999,0,22516.637999999999,35573.637000000002,128,12,12,NO_SAFE_PATH
DVE013,DEVELOPMENT,3,13006.733,8091.643,4885.1289999999999,0.35099999999999998,0,22689.601999999999,35697.991999999998,128,12,12,NO_SAFE_PATH
DVE013,DEVELOPMENT,4,13071.583000000001,8114.8329999999996,4910.1370000000006,0.247,0,22656.168000000001,35729.498,128,12,12,NO_SAFE_PATH
DVE013,DEVELOPMENT,5,13014.927,8102.197000000001,4882.3669999999993,0.216,0,22621.846000000001,35638.468999999997,128,12,12,NO_SAFE_PATH
DVE013,DEVELOPMENT,6,12996.072,8125.1450000000004,4841.2280000000001,0.22800000000000001,0,22515.234,35512.879999999997,128,12,12,NO_SAFE_PATH
